Task ID,Route Name,Vehicle ID,Date,Due Date,Arrive Time,Operation,Task Template,Task Status,Planned/Adhoc,Zone,Service Point,Asset Types,Completed Asset Types,Asset Collects
360-24160671,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:37:17 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5811,"1100L, 240L",1100L,1
360-24161137,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:35:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1094,"1100L, 240L",1100L,1
360-24161134,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:35:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1093,"1100L, 240L",1100L,1
360-24161131,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:34:10 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1092,"1100L, 240L",1100L,1
360-24161276,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:33:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1016,"1100L, 240L",1100L,1
360-24161128,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:31:47 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1090,"1100L, 240L",1100L,1
360-24161125,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:31:18 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1089,"1100L, 240L",1100L,1
360-24161122,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:29:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1088,"1100L, 240L",1100L,1
360-24161119,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:27:39 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1087,"1100L, 240L",1100L,1
360-24161290,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:11:06 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1020,"1100L, 240L",1100L,1
360-24161311,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:09:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1021,"1100L, 240L",1100L,1
360-24161287,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:08:06 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1019,"1100L, 240L",1100L,1
360-24161284,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:07:30 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1018,"1100L, 240L",1100L,1
360-24160816,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:05:49 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0968,"1100L, 240L",1100L,1
360-24161273,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:04:29 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1015,"1100L, 240L",1100L,1
360-24161194,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:04:00 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1012,"1100L, 240L",1100L,1
360-24161185,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:03:37 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1006,"1100L, 240L",1100L,1
360-24161158,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:02:44 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1097,"1100L, 240L",1100L,1
360-24161191,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:00:55 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1011,"1100L, 240L",1100L,1
360-24160393,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,11:00:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1123,"1100L, 240L",1100L,1
360-24161196,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:59:19 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1013,"1100L, 240L",1100L,1
360-24161282,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:58:37 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1009,"1100L, 240L",1100L,1
360-24161270,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:58:08 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1008,"1100L, 240L",1100L,1
360-24161086,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:55:55 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0069,"1100L, 240L",1100L,1
360-24160558,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:54:56 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1468,"1100L, 240L",240L,1
360-24161188,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:54:15 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1007,"1100L, 240L",1100L,1
360-24161182,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:53:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1005,"1100L, 240L",1100L,1
360-24161170,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:52:29 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1004,"1100L, 240L",1100L,1
360-24161361,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:51:15 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0574,"1100L, 240L",1100L,1
360-24161075,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:49:55 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1716,"1100L, 240L",1100L,1
360-24161216,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:48:55 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0979,"1100L, 240L",1100L,1
360-24160217,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:45:40 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1146,"1100L, 240L",240L,1
360-24160920,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:12:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0990,"1100L, 240L",1100L,1
360-24160917,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:11:29 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0894,"1100L, 240L",1100L,1
360-24160948,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:09:54 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0803,"1100L, 240L",1100L,1
360-24160905,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:07:04 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0989,"1100L, 240L",1100L,1
360-24161326,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:06:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-3401,"1100L, 240L",240L,1
360-24161329,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:04:32 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1898,"1100L, 240L",240L,1
360-24160192,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:03:40 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0861,"1100L, 240L",1100L,1
360-24160908,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:03:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0889,"1100L, 240L",1100L,1
360-24161332,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,10:01:40 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1129,"1100L, 240L",240L,1
360-24160199,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:59:40 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0862,"1100L, 240L",1100L,1
360-24160184,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:58:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0860,"1100L, 240L",1100L,1
360-24160135,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:58:21 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0855,"1100L, 240L",1100L,1
360-24160177,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:57:14 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0986,"1100L, 240L",1100L,1
360-24160170,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:56:30 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0859,"1100L, 240L",1100L,1
360-24160161,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:55:54 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0858,"1100L, 240L",1100L,1
360-24160155,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:55:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0985,"1100L, 240L",1100L,1
360-24161340,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:54:33 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1130,"1100L, 240L",240L,1
360-24160148,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:53:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0857,"1100L, 240L",1100L,1
360-24160141,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:53:05 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0856,"1100L, 240L",1100L,1
360-24160128,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:52:38 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0854,"1100L, 240L",1100L,1
360-24160101,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:51:57 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0801,"1100L, 240L",1100L,1
360-24161107,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:51:23 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-2569,"1100L, 240L",240L,1
360-24160088,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:49:43 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0984,"1100L, 240L",1100L,1
360-24161222,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:48:57 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0724,"1100L, 240L",1100L,1
360-24161228,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:48:30 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0726,"1100L, 240L",1100L,1
360-24161225,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:48:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0725,"1100L, 240L",1100L,1
360-24161231,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:47:19 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0727,"1100L, 240L",1100L,1
360-24161234,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:46:10 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0728,"1100L, 240L",1100L,1
360-24160441,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:45:37 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5882,"1100L, 240L",240L,1
360-24160902,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:45:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0888,"1100L, 240L",1100L,1
360-24161335,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:45:07 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1113,"1100L, 240L",240L,1
360-24160081,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:44:38 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0749,"1100L, 240L",1100L,1
360-24160074,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:43:14 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0983,"1100L, 240L",1100L,1
360-24160893,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:40:37 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0886,"1100L, 240L",1100L,1
360-24160067,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:39:32 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0748,"1100L, 240L",1100L,1
360-24160060,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:38:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0747,"1100L, 240L",1100L,1
360-24160053,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:37:32 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0746,"1100L, 240L",1100L,1
360-24160047,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:36:04 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0982,"1100L, 240L",1100L,1
360-24160039,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:35:24 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0745,"1100L, 240L",1100L,1
360-24160787,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:30:13 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0796,"1100L, 240L",1100L,1
360-24160791,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:29:33 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0798,"1100L, 240L",1100L,1
360-24160344,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:27:34 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1768,"1100L, 240L",240L,1
360-24161360,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:26:40 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1199,"1100L, 240L",240L,1
360-24161237,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:26:09 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5643,"1100L, 240L",1100L,1
360-24161101,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:25:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1835,"1100L, 240L",240L,1
360-24160524,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:24:48 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5638,"1100L, 240L",1100L,1
360-24161314,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:12:46 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDA-1929,"1100L, 240L",240L,1
360-24160223,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:12:25 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1203,"1100L, 240L",1100L,1
360-24160462,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,9:11:16 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1731,"1100L, 240L",1100L,1
360-24161354,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:54:05 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDC-0160,"1100L, 240L",1100L,1
360-24161359,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:52:43 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDC-0158,"1100L, 240L",240L,1
360-24161356,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:50:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDC-0159,"1100L, 240L",1100L,1
360-24160316,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:50:00 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5970,"1100L, 240L",1100L,1
360-24161317,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:47:50 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDC-3930,"1100L, 240L",1100L,1
360-24161352,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:46:03 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDC-0161,"1100L, 240L",240L,1
360-24161350,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:45:09 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDC-0162,"1100L, 240L",240L,1
360-24161348,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:45:00 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDC-0163,"1100L, 240L",240L,1
360-24161346,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:42:24 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDC-0164,"1100L, 240L",1100L,1
360-24161344,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:39:01 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDC-0165,"1100L, 240L",1100L,1
360-24161021,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:17:00 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1899,"1100L, 240L",1100L,1
360-24161092,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:12:33 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-3712,"1100L, 240L",1100L,1
360-24161095,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:10:52 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0708,"1100L, 240L",1100L,1
360-24160323,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:08:06 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-4193,"1100L, 240L",1100L,1
360-24161081,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:06:01 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0947,"1100L, 240L",1100L,1
360-24160015,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,8:00:12 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-4554,"1100L, 240L",240L,1
360-24160568,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:57:35 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0908,"1100L, 240L",1100L,1
360-24160564,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:56:16 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0907,"1100L, 240L",1100L,1
360-24160575,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:55:38 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0909,"1100L, 240L",1100L,1
360-24160582,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:54:01 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-1808,"1100L, 240L",240L,1
360-24161098,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:51:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-4951,"1100L, 240L",240L,1
360-24160455,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:45:39 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5895,"1100L, 240L",1100L,1
360-24161078,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:44:10 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5894,"1100L, 240L",1100L,1
360-24160830,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:43:09 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0712,"1100L, 240L",1100L,1
360-24161066,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:42:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5881,"1100L, 240L",240L,1
360-24161063,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:41:26 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5880,"1100L, 240L",240L,1
360-24160265,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:39:12 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-2674,"1100L, 240L",1100L,1
360-24161364,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:39:09 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-3880,"1100L, 240L",1100L,1
360-24160407,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:37:08 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-2500,"1100L, 240L",1100L,1
360-24160108,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:37:04 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5845,"1100L, 240L",1100L,1
360-24161246,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:36:39 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0731,"1100L, 240L",1100L,1
360-24160301,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:36:08 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-4994,"1100L, 240L",240L,1
360-24160591,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:35:29 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0911,"1100L, 240L",1100L,1
360-24161048,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:35:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-2055,"1100L, 240L",240L,1
360-24160807,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:34:30 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0704,"1100L, 240L",1100L,1
360-24160801,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:33:38 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0966,"1100L, 240L",1100L,1
360-24160804,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:33:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0703,"1100L, 240L",1100L,1
360-24161110,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:32:29 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-2656,"1100L, 240L",240L,1
360-24161211,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:31:34 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0721,"1100L, 240L",1100L,1
360-24161060,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:31:04 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-5878,"1100L, 240L",240L,1
360-24161213,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:29:50 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0977,"1100L, 240L",1100L,1
360-24161208,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:28:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0718,"1100L, 240L",1100L,1
360-24161198,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:28:25 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0716,"1100L, 240L",1100L,1
360-24161204,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:27:31 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0717,"1100L, 240L",1100L,1
360-24160810,Zone 2 B (Day) - V 2.0,REL 7,11/1/2026,11/1/2026,7:26:32 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada Zone-2,Z2-BDB-0705,"1100L, 240L",1100L,1
