Task ID,Route Name,Vehicle ID,Date,Due Date,Arrive Time,Operation,Task Template,Task Status,Planned/Adhoc,Zone,Service Point,Asset Types,Completed Asset Types,Asset Collects
360-24141194,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:35:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0786,"1100L, 240L",1100L,1
360-24140631,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:32:44 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-3929,"1100L, 240L",1100L,1
360-24140638,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:31:51 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2680,"1100L, 240L",1100L,1
360-24140776,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:31:31 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5626,"1100L, 240L",240L,1
360-24141485,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:29:45 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1525,"1100L, 240L",240L,1
360-24140761,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:24:54 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0365,"1100L, 240L",240L,1
360-24141182,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:18:47 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5813,"1100L, 240L",1100L,1
360-24141837,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:18:15 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1169,"1100L, 240L",240L,1
360-24141115,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:11:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1185,"1100L, 240L",1100L,1
360-24141834,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:10:09 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1099,"1100L, 240L",1100L,1
360-24140812,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:07:10 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1010,"1100L, 240L",1100L,1
360-24141822,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:05:52 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1096,"1100L, 240L",1100L,1
360-24141825,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:03:54 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1165,"1100L, 240L",240L,1
360-24140792,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:01:37 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-3934,"1100L, 240L",1100L,1
360-24141831,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:01:14 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1098,"1100L, 240L",1100L,1
360-24140754,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,8:00:50 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0182,"1100L, 240L",1100L,1
360-24141819,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:58:38 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1095,"1100L, 240L",1100L,1
360-24141813,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:56:33 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1164,"1100L, 240L",240L,1
360-24141127,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:55:51 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5811,"1100L, 240L",1100L,1
360-24141804,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:47:56 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1093,"1100L, 240L",1100L,1
360-24141807,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:46:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1094,"1100L, 240L",1100L,1
360-24141801,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:45:14 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1092,"1100L, 240L",1100L,1
360-24141876,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:43:47 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1016,"1100L, 240L",1100L,1
360-24141799,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:42:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1090,"1100L, 240L",1100L,1
360-24141795,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:41:51 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1089,"1100L, 240L",1100L,1
360-24141793,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:40:33 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1088,"1100L, 240L",1100L,1
360-24141790,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:38:37 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1087,"1100L, 240L",1100L,1
360-24141890,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:34:14 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1020,"1100L, 240L",1100L,1
360-24141910,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:32:51 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1021,"1100L, 240L",1100L,1
360-24141887,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:31:01 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1019,"1100L, 240L",1100L,1
360-24141884,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:30:03 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1018,"1100L, 240L",1100L,1
360-24141315,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:27:55 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0968,"1100L, 240L",1100L,1
360-24141873,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:26:30 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1015,"1100L, 240L",1100L,1
360-24141864,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:25:20 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1012,"1100L, 240L",1100L,1
360-24141855,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:24:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1006,"1100L, 240L",1100L,1
360-24141828,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:23:48 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1097,"1100L, 240L",1100L,1
360-24141901,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:19:53 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1025,"1100L, 240L",1100L,1
360-24141410,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:18:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5846,"1100L, 240L",1100L,1
360-24141907,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:17:21 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1028,"1100L, 240L",1100L,1
360-24141904,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,7:08:52 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1026,"1100L, 240L",1100L,1
360-24140735,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:58:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0370,"1100L, 240L",240L,1
360-24141893,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:56:21 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1023,"1100L, 240L",1100L,1
360-24141895,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:55:13 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1024,"1100L, 240L",1100L,1
360-24141898,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:53:09 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1173,"1100L, 240L",240L,1
360-24141861,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:49:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1011,"1100L, 240L",1100L,1
360-24141867,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:47:56 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1013,"1100L, 240L",1100L,1
360-24140819,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:46:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1123,"1100L, 240L",1100L,1
360-24141881,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:45:43 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1009,"1100L, 240L",1100L,1
360-24141870,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:44:39 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1008,"1100L, 240L",1100L,1
360-24141758,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:42:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0069,"1100L, 240L",1100L,1
360-24140994,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:41:04 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1468,"1100L, 240L",240L,1
360-24141858,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:39:16 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1007,"1100L, 240L",1100L,1
360-24141852,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:38:03 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1005,"1100L, 240L",1100L,1
360-24141840,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:37:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1004,"1100L, 240L",1100L,1
360-24141965,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:36:23 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0574,"1100L, 240L",1100L,1
360-24141746,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:34:50 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1716,"1100L, 240L",1100L,1
360-24141652,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:32:45 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0979,"1100L, 240L",1100L,1
360-24140645,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:30:15 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1146,"1100L, 240L",240L,1
360-24141761,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:26:39 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2302,"1100L, 240L",1100L,1
360-24140679,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:24:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1211,"1100L, 240L",1100L,1
360-24140673,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:22:40 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1210,"1100L, 240L",1100L,1
360-24141359,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:14:50 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0743,"1100L, 240L",1100L,1
360-24140659,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:12:57 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1205,"1100L, 240L",1100L,1
360-24140666,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,6:12:20 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1206,"1100L, 240L",1100L,1
360-24140706,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-2739,"1100L, 240L",,
360-24140713,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-2612,"1100L, 240L",,
360-24140721,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0454,"1100L, 240L",,
360-24140742,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-5970,"1100L, 240L",,
360-24140785,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1873,"1100L, 240L",,
360-24140799,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1241,"1100L, 240L",,
360-24140849,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0515,"1100L, 240L",,
360-24140865,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-2191,"1100L, 240L",,
360-24140899,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0754,"1100L, 240L",,
360-24140906,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0755,"1100L, 240L",,
360-24140913,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0756,"1100L, 240L",,
360-24140920,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0758,"1100L, 240L",,
360-24140924,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0953,"1100L, 240L",,
360-24140931,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0759,"1100L, 240L",,
360-24140938,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0760,"1100L, 240L",,
360-24140945,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0761,"1100L, 240L",,
360-24140959,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0762,"1100L, 240L",,
360-24140966,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0954,"1100L, 240L",,
360-24140973,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0849,"1100L, 240L",,
360-24140980,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0764,"1100L, 240L",,
360-24140987,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0765,"1100L, 240L",,
360-24141028,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1803,"1100L, 240L",,
360-24141040,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0955,"1100L, 240L",,
360-24141048,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0766,"1100L, 240L",,
360-24141054,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0770,"1100L, 240L",,
360-24141061,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-5959,"1100L, 240L",,
360-24141068,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0957,"1100L, 240L",,
360-24141074,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0771,"1100L, 240L",,
360-24141080,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0772,"1100L, 240L",,
360-24141087,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0773,"1100L, 240L",,
360-24141094,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0774,"1100L, 240L",,
360-24141101,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0775,"1100L, 240L",,
360-24141108,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0777,"1100L, 240L",,
360-24141122,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0778,"1100L, 240L",,
360-24141135,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0779,"1100L, 240L",,
360-24141142,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0780,"1100L, 240L",,
360-24141150,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0781,"1100L, 240L",,
360-24141157,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0782,"1100L, 240L",,
360-24141163,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0783,"1100L, 240L",,
360-24141169,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0959,"1100L, 240L",,
360-24141176,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0960,"1100L, 240L",,
360-24141189,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1869,"1100L, 240L",,
360-24141225,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-0791,"1100L, 240L",,
360-24141231,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-5996,"1100L, 240L",,
360-24141399,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-4769,"1100L, 240L",,
360-24141403,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0801,"1100L, 240L",,
360-24141408,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0853,"1100L, 240L",,
360-24141414,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0854,"1100L, 240L",,
360-24141416,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0855,"1100L, 240L",,
360-24141419,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0856,"1100L, 240L",,
360-24141422,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0857,"1100L, 240L",,
360-24141425,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0985,"1100L, 240L",,
360-24141428,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0858,"1100L, 240L",,
360-24141431,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0859,"1100L, 240L",,
360-24141434,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0986,"1100L, 240L",,
360-24141437,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0860,"1100L, 240L",,
360-24141440,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0861,"1100L, 240L",,
360-24141443,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0862,"1100L, 240L",,
360-24141446,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0863,"1100L, 240L",,
360-24141449,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0864,"1100L, 240L",,
360-24141452,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0865,"1100L, 240L",,
360-24141455,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0866,"1100L, 240L",,
360-24141458,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0867,"1100L, 240L",,
360-24141461,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0868,"1100L, 240L",,
360-24141464,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0869,"1100L, 240L",,
360-24141467,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0871,"1100L, 240L",,
360-24141470,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0872,"1100L, 240L",,
